id,cod_pcia,nom_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
12483,"82",Santa Fe,"82119",San Lorenzo,82119A02,Carcaraes,Paraje,,,"824030",Timbúes,"-32.476092","-60.848019","-32º28'34""","-60º50'53""",INDEC. ACA
12484,"82",Santa Fe,"82119",San Lorenzo,"82119120",San Jerónimo Sud,Localidad simple,"0706",San Jerónimo Sud,"824023",San Jerónimo Sud,"-32.879399","-61.027695","-32º52'46""","-61º 1'40""",INDEC
12485,"82",Santa Fe,"82119",San Lorenzo,"82119160",Villa Mugueta,Localidad simple,"0719",Villa Mugueta,"824037",Villa Mugueta,"-33.311965","-61.056295","-33º18'43""","-61º 3'23""",INDEC
12486,"82",Santa Fe,"82119",San Lorenzo,82119A01,Campo Risso,Paraje,,,"824009",Pujato,"-32.978136","-61.113001","-32º58'41""","-61º 6'47""",Mapa Educativo (GPS)
12487,"82",Santa Fe,"82119",San Lorenzo,"82119130",San Lorenzo,Componente de localidad compuesta,"0003",Gran Rosario,"820301",San Lorenzo,"-32.747261","-60.735687","-32º44'50""","-60º44' 8""",INDEC
12488,"82",Santa Fe,"82119",San Lorenzo,82119A00,Campo La Celia,Paraje,,,"824037",Villa Mugueta,"-33.276093","-61.142711","-33º16'34""","-61º 8'34""",Mapa Educativo (GPS)
12489,"82",Santa Fe,"82119",San Lorenzo,82119A03,Maizales,Paraje,,,"824037",Villa Mugueta,"-33.318289","-60.963723","-33º19' 6""","-60º57'49""",Mapa Educativo (GPS)
12490,"82",Santa Fe,"82119",San Lorenzo,"82119150",Villa Elvira,Componente de localidad compuesta,"4176",Villa La Rivera - Villa Elvira,"824030",Timbúes,"-32.641338","-60.818276","-32º38'29""","-60º49' 6""",INDEC
12491,"82",Santa Fe,"82119",San Lorenzo,"82119100",Ricardone,Localidad simple,"1450",Ricardone,"824016",Ricardone,"-32.770633","-60.784072","-32º46'14""","-60º47' 3""",INDEC
12492,"82",Santa Fe,"82119",San Lorenzo,"82119090",Pujato,Localidad simple,"0604",Pujato,"824009",Pujato,"-33.017648","-61.043054","-33º 1' 4""","-61º 2'35""",INDEC
12493,"82",Santa Fe,"82119",San Lorenzo,"82119020",Capitán Bermúdez,Componente de localidad compuesta,"0003",Gran Rosario,"820266",Capitán Bermúdez,"-32.826456","-60.716156","-32º49'35""","-60º42'58""",INDEC
12494,"82",Santa Fe,"82119",San Lorenzo,"82119040",Coronel Arnold,Localidad simple,"1347",Coronel Arnold,"823988",Coronel Arnold,"-33.106021","-60.966810","-33º 6'22""","-60º58' 1""",INDEC
12495,"82",Santa Fe,"82119",San Lorenzo,"82119140",Timbúes,Localidad simple,"0791",Timbúes,"824030",Timbúes,"-32.667812","-60.793646","-32º40' 4""","-60º47'37""",INDEC
12496,"82",Santa Fe,"82119",San Lorenzo,"82119080",Puerto General San Martín,Componente de localidad compuesta,"0003",Gran Rosario,"820287",Puerto General San Martín,"-32.716039","-60.731394","-32º42'58""","-60º43'53""",INDEC
12497,"82",Santa Fe,"82119",San Lorenzo,"82119060",Fuentes,Localidad simple,"0744",Fuentes,"823995",Fuentes,"-33.172496","-61.074130","-33º10'21""","-61º 4'27""",INDEC
12498,"82",Santa Fe,"82119",San Lorenzo,"82119010",Aldao,Localidad simple,"4103",Aldao,"823981",Aldao,"-32.704476","-60.815903","-32º42'16""","-60º48'57""",INDEC
12499,"82",Santa Fe,"82119",San Lorenzo,82119A04,Vicente A. Echeverría,Paraje,,,"823414",Ibarlucea,"-32.821973","-60.843575","-32º49'19""","-60º50'37""",INDEC. ACA
12500,"82",Santa Fe,"82119",San Lorenzo,"82119030",Carcarañá,Localidad simple,"0186",Carcarañá,"820273",Carcarañá,"-32.857386","-61.151867","-32º51'27""","-61º 9' 7""",INDEC
12501,"82",Santa Fe,"82119",San Lorenzo,"82119050",Fray Luis Beltrán,Componente de localidad compuesta,"0003",Gran Rosario,"820280",Fray Luis Beltrán,"-32.781548","-60.731011","-32º46'54""","-60º43'52""",INDEC
12502,"82",Santa Fe,"82119",San Lorenzo,"82119110",Roldán,Componente de localidad compuesta,"0003",Gran Rosario,"820294",Roldán,"-32.898143","-60.909647","-32º53'53""","-60º54'35""",INDEC
12503,"82",Santa Fe,"82119",San Lorenzo,"82119070",Luis Palacios,Localidad simple,"1381",Luis Palacios (Est. La Salada),"824002",Luis Palacios,"-32.782340","-60.904582","-32º46'56""","-60º54'16""",INDEC
12504,"82",Santa Fe,"82126",San Martín,"82126060",Crispi,Localidad simple,"4156",Crispi,"824079",Crispi,"-31.739847","-62.037593","-31º44'23""","-62º 2'15""",INDEC
12505,"82",Santa Fe,"82126",San Martín,"82126160",Sastre,Localidad simple,"0403",Sastre,"820322","Sastre,Sastre y Ortiz","-31.767575","-61.828876","-31º46' 3""","-61º49'44""",INDEC
12506,"82",Santa Fe,"82126",San Martín,82126A18,Campo Seveso,Paraje,,,"824079",Crispi,"-31.787055","-61.999352","-31º47'13""","-61º59'58""",Mapa Educativo (GPS)
12507,"82",Santa Fe,"82126",San Martín,82126A24,Santa Anita,Paraje,,,"824100",Las Petacas,"-31.751856","-62.137471","-31º45' 7""","-62º 8'15""",Mapa Educativo (GPS)
12508,"82",Santa Fe,"82126",San Martín,82126A23,Las Mellizas,Paraje,,,"824135",Traill,"-31.981731","-61.772047","-31º58'54""","-61º46'19""",Mapa Educativo (GPS)
12509,"82",Santa Fe,"82126",San Martín,"82126080",Landeta,Localidad simple,"1121",Landeta,"824086",Landeta,"-32.012754","-62.062281","-32º 0'46""","-62º 3'44""",INDEC
12510,"82",Santa Fe,"82126",San Martín,82126A22,Kilómetro 465,Paraje,,,"820322",Sastre,"-31.823648","-61.773298","-31º49'25""","-61º46'24""",Mapa Educativo (GPS)
12511,"82",Santa Fe,"82126",San Martín,82126A25,Schiffner,Paraje,,,"824086",Landeta,"-31.976120","-62.053717","-31º58'34""","-62º 3'13""",Mapa Educativo (GPS)
12512,"82",Santa Fe,"82126",San Martín,82126A04,Campo Donnet,Paraje,,,"824128",San Martín de las Escobas,"-31.793076","-61.546534","-31º47'35""","-61º32'48""",Mapa Educativo (GPS)
12513,"82",Santa Fe,"82126",San Martín,82126A14,Campo Nicoli,Paraje,,,"824051",Carlos Pellegrini,"-32.037958","-61.683946","-32º 2'17""","-61º41' 2""",Mapa Educativo (GPS)
12514,"82",Santa Fe,"82126",San Martín,82126A10,Campo La Caledonia,Paraje,,,"824121",Piamonte,"-32.125160","-61.863952","-32º 7'31""","-61º51'50""",Mapa Educativo (GPS)
12515,"82",Santa Fe,"82126",San Martín,82126A05,Campo Durando,Paraje,,,"820315",San Jorge,"-31.847406","-61.918317","-31º50'51""","-61º55' 6""",Mapa Educativo (GPS)
12516,"82",Santa Fe,"82126",San Martín,82126A09,Campo Ghiano,Paraje,,,"820308",El Trébol,"-32.242730","-61.643280","-32º14'34""","-61º38'36""",Mapa Educativo (GPS)
12517,"82",Santa Fe,"82126",San Martín,82126A06,Campo El 51,Paraje,,,"824114",María Susana,"-32.270044","-61.984951","-32º16'12""","-61º59' 6""",Mapa Educativo (GPS)
12518,"82",Santa Fe,"82126",San Martín,82126A02,Campo Castro,Paraje,,,"824093",Las Bandurrias,"-32.281723","-61.524091","-32º16'54""","-61º31'27""",Mapa Educativo (GPS)
12519,"82",Santa Fe,"82126",San Martín,"82126170",Traill,Localidad simple,"4175",Traill,"824135",Traill,"-31.921522","-61.702627","-31º55'17""","-61º42' 9""",INDEC
12520,"82",Santa Fe,"82126",San Martín,82126A01,Campo Busso,Paraje,,,"824051",Carlos Pellegrini,"-32.035211","-61.897731","-32º 2' 7""","-61º53'52""",Mapa Educativo (GPS)
12521,"82",Santa Fe,"82126",San Martín,"82126130",Piamonte,Localidad simple,"0582",Piamonte,"824121",Piamonte,"-32.143926","-61.980442","-32º 8'38""","-61º58'50""",INDEC
12522,"82",Santa Fe,"82126",San Martín,82126A00,Bajo Las Liebres,Paraje,,,"824114",María Susana,"-32.339022","-61.976621","-32º20'20""","-61º58'36""",Mapa Educativo (GPS)
12523,"82",Santa Fe,"82126",San Martín,"82126100",Las Petacas,Localidad simple,"1256",Las Petacas,"824100",Las Petacas,"-31.821186","-62.110499","-31º49'16""","-62º 6'38""",INDEC
12524,"82",Santa Fe,"82126",San Martín,"82126090",Las Bandurrias,Localidad simple,"6802",Las Bandurrias,"824093",Las Bandurrias,"-32.197475","-61.492279","-32º11'51""","-61º29'32""",INDEC
12525,"82",Santa Fe,"82126",San Martín,"82126150",San Martín de las Escobas,Localidad simple,"0841",San Martín de las Escobas,"824128",San Martín de las Escobas,"-31.857864","-61.569620","-31º51'28""","-61º34'11""",INDEC
12526,"82",Santa Fe,"82126",San Martín,82126A21,Colonia Las Yerbas,Paraje,,,"824079",Crispi,"-31.894737","-62.055028","-31º53'41""","-62º 3'18""",Mapa Educativo (GPS)
12527,"82",Santa Fe,"82126",San Martín,"82126050",Colonia Belgrano,Localidad simple,"1218",Colonia Belgrano,"824072",Colonia Belgrano,"-31.909451","-61.400919","-31º54'34""","-61º24' 3""",INDEC
12528,"82",Santa Fe,"82126",San Martín,"82126110",Los Cardos,Localidad simple,"1157",Los Cardos,"824107",Los Cardos,"-32.322261","-61.631586","-32º19'20""","-61º37'54""",INDEC
12529,"82",Santa Fe,"82126",San Martín,"82126010",Cañada Rosquín,Localidad simple,"0470",Cañada Rosquín,"824044",Cañada Rosquín,"-32.054368","-61.601859","-32º 3'16""","-61º36' 7""",INDEC
12530,"82",Santa Fe,"82126",San Martín,"82126040",Castelar,Localidad simple,"1616",Castelar,"824065",Castelar,"-31.668568","-62.090136","-31º40' 7""","-62º 5'24""",INDEC
12531,"82",Santa Fe,"82126",San Martín,"82126030",Casas,Localidad simple,"1560",Casas,"824058",Casas,"-32.125634","-61.539843","-32º 7'32""","-61º32'23""",INDEC
12532,"82",Santa Fe,"82126",San Martín,82126A19,Campo Ulla,Paraje,,,"820308",El Trébol,"-32.263468","-61.758299","-32º15'48""","-61º45'30""",Mapa Educativo (GPS)
12533,"82",Santa Fe,"82126",San Martín,"82126120",María Susana,Localidad simple,"0626",María Susana,"824114",María Susana,"-32.266977","-61.905868","-32º16' 1""","-61º54'21""",INDEC
12534,"82",Santa Fe,"82126",San Martín,82126A12,Campo Las Mellizas,Paraje,,,"824121",Piamonte,"-32.114556","-62.105039","-32º 6'52""","-62º 6'18""",INDEC. ACA
12535,"82",Santa Fe,"82126",San Martín,82126A15,Campo Oitana,Paraje,,,"824128",San Martín de las Escobas,"-31.833264","-61.648750","-31º49'60""","-61º38'56""",Mapa Educativo (GPS)
12536,"82",Santa Fe,"82126",San Martín,82126A11,Campo La Unión,Paraje,,,"824107",Los Cardos,"-32.373272","-61.545656","-32º22'24""","-61º32'44""",Mapa Educativo (GPS)
12537,"82",Santa Fe,"82126",San Martín,"82126070",El Trébol,Localidad simple,"0264",El Trébol,"820308",El Trébol,"-32.198041","-61.701916","-32º11'53""","-61º42' 7""",INDEC
12538,"82",Santa Fe,"82126",San Martín,82126A07,Campo El Danubio,Paraje,,,"824128",San Martín de las Escobas,"-31.898248","-61.512880","-31º53'54""","-61º30'46""",Mapa Educativo (GPS)
12539,"82",Santa Fe,"82126",San Martín,82126A16,Campo Oroño,Paraje,,,"824065",Castelar,"-31.676409","-62.179275","-31º40'35""","-62º10'45""",Mapa Educativo (GPS)
12540,"82",Santa Fe,"82126",San Martín,82126A20,Colonia La Francia,Paraje,,,"824044",Cañada Rosquín,"-31.962368","-61.512587","-31º57'45""","-61º30'45""",Mapa Educativo (GPS)
12541,"82",Santa Fe,"82126",San Martín,82126A08,Campo El Injerto,Paraje,,,"820315",San Jorge,"-31.960525","-61.980054","-31º57'38""","-61º58'48""",Mapa Educativo (GPS)
12542,"82",Santa Fe,"82126",San Martín,82126A13,Campo María Teresa,Paraje,,,"824051",Carlos Pellegrini,"-31.975190","-61.866874","-31º58'31""","-61º52' 1""",Mapa Educativo (GPS)
12543,"82",Santa Fe,"82126",San Martín,"82126180",Wildermuth,Localidad simple,"6811",Wildermuth (Est. Granadero B. Bustos),"824072",Colonia Belgrano,"-31.944834","-61.401334","-31º56'41""","-61º24' 5""",INDEC
12544,"82",Santa Fe,"82126",San Martín,"82126140",San Jorge,Localidad simple,"0184",San Jorge,"820315",San Jorge,"-31.896153","-61.859653","-31º53'46""","-61º51'35""",INDEC
12545,"82",Santa Fe,"82126",San Martín,82126A03,Campo Cravero,Paraje,,,"824058",Casas,"-32.117836","-61.682295","-32º 7' 4""","-61º40'56""",Mapa Educativo (GPS)
12546,"82",Santa Fe,"82126",San Martín,"82126020",Carlos Pellegrini,Localidad simple,"0486",Carlos Pellegrini,"824051",Carlos Pellegrini,"-32.050452","-61.782731","-32º 3' 2""","-61º46'58""",INDEC
12547,"82",Santa Fe,"82126",San Martín,82126A17,Campo Riberi,Paraje,,,"820308",El Trébol,"-32.237424","-61.584814","-32º14'15""","-61º35' 5""",Mapa Educativo (GPS)
12548,"82",Santa Fe,"82133",Vera,82133A39,Kilómetro 48,Paraje,,,"824149",Fortín Olmos,"-29.122529","-60.387208","-29º 7'21""","-60º23'14""",Mapa Educativo (GPS)
12549,"82",Santa Fe,"82133",Vera,82133A71,Pueblo Luis Berli,Paraje,,,"824205",Toba,"-29.197393","-60.279521","-29º11'51""","-60º16'46""",Mapa Educativo (GPS)
12550,"82",Santa Fe,"82133",Vera,82133A57,La Sombrilla,Paraje,,,"824184",Los Amores,"-28.105452","-60.310997","-28º 6'20""","-60º18'40""",Mapa Educativo (GPS)
12551,"82",Santa Fe,"82133",Vera,82133A72,San Eugenio,Paraje,,,"824191",Margarita,"-29.712829","-60.123494","-29º42'46""","-60º 7'25""",Mapa Educativo (GPS)
12552,"82",Santa Fe,"82133",Vera,82133A67,Montenegro,Paraje,,,"824170",Intiyaco,"-28.592677","-60.236200","-28º35'34""","-60º14'10""",Mapa Educativo (GPS)
12553,"82",Santa Fe,"82133",Vera,"82133160",Toba,Localidad simple,"4170",Toba,"824205",Toba,"-29.268164","-60.171541","-29º16' 5""","-60º10'18""",INDEC
12554,"82",Santa Fe,"82133",Vera,82133A58,La Viruela,Paraje,,,"824184",Los Amores,"-28.048934","-60.392355","-28º 2'56""","-60º23'32""",Mapa Educativo (GPS)
12555,"82",Santa Fe,"82133",Vera,82133A63,Los Tres Pozos,Paraje,,,"824156",Garabato,"-28.886520","-60.185456","-28º53'11""","-60º11' 8""",Mapa Educativo (GPS)
12556,"82",Santa Fe,"82133",Vera,82133A59,Las Aves,Paraje,,,"820329",Calchaquí,"-29.810464","-60.435049","-29º48'38""","-60º26' 6""",Mapa Educativo (GPS)
12557,"82",Santa Fe,"82133",Vera,82133A55,La Rosario,Paraje,,,"824191",Margarita,"-29.690692","-60.055456","-29º41'26""","-60º 3'20""",Mapa Educativo (GPS)
12558,"82",Santa Fe,"82133",Vera,82133A64,Lote 12,Paraje,,,"824149",Fortín Olmos,"-29.188467","-60.485063","-29º11'18""","-60º29' 6""",Mapa Educativo (GPS)
12559,"82",Santa Fe,"82133",Vera,82133A50,La Guampita,Paraje,,,"820336",Vera,"-29.601388","-60.234925","-29º36' 5""","-60º14' 6""",INDEC. ACA
12560,"82",Santa Fe,"82133",Vera,82133A51,La Hosca,Paraje,,,"820329",Calchaquí,"-29.949609","-60.457980","-29º56'59""","-60º27'29""",Mapa Educativo (GPS)
12561,"82",Santa Fe,"82133",Vera,82133A54,La Nicolosa,Paraje,,,"824191",Margarita,"-29.785503","-60.094020","-29º47' 8""","-60º 5'38""",Mapa Educativo
12562,"82",Santa Fe,"82133",Vera,82133A17,El 21,Paraje,,,"820336",Vera,"-29.324429","-60.520424","-29º19'28""","-60º31'14""",Mapa Educativo (GPS)
12563,"82",Santa Fe,"82133",Vera,82133A18,El 38,Paraje,,,"824177",La Gallareta,"-29.484233","-60.543724","-29º29' 3""","-60º32'37""",IGN. SIG 250
12564,"82",Santa Fe,"82133",Vera,82133A47,Kilómetro 392,Paraje,,,"824184",Los Amores,"-28.219690","-59.982069","-28º13'11""","-59º58'55""",INDEC. ACA
12565,"82",Santa Fe,"82133",Vera,82133A53,La Loca,Paraje,,,"824156",Garabato,"-28.800517","-60.284219","-28º48' 2""","-60º17' 3""",INDEC. ACA
12566,"82",Santa Fe,"82133",Vera,82133A08,Campo Rotella,Paraje,,,"824177",La Gallareta,"-29.475308","-60.603341","-29º28'31""","-60º36'12""",Mapa Educativo (GPS)
12567,"82",Santa Fe,"82133",Vera,82133A45,Kilómetro 320,Paraje,,,"824156",Garabato,"-28.845647","-60.112421","-28º50'44""","-60º 6'45""",INDEC. ACA
12568,"82",Santa Fe,"82133",Vera,82133A00,Campo Baroni,Paraje,,,"820329",Calchaquí,"-29.930018","-60.132935","-29º55'48""","-60º 7'59""",Mapa Educativo (GPS)
12569,"82",Santa Fe,"82133",Vera,82133A43,Kilómetro 293,Paraje,,,"824205",Toba,"-29.093070","-60.141715","-29º 5'35""","-60º 8'30""",INDEC. ACA
12570,"82",Santa Fe,"82133",Vera,"82133040",Fortín Olmos,Localidad simple,"0955",Fortín Olmos,"824149",Fortín Olmos,"-29.056954","-60.412899","-29º 3'25""","-60º24'46""",INDEC
12571,"82",Santa Fe,"82133",Vera,82133A49,La Cigüeña,Paraje,,,"824149",Fortín Olmos,"-29.255548","-61.020320","-29º15'20""","-61º 1'13""",INDEC. ACA
12572,"82",Santa Fe,"82133",Vera,82133A44,Kilómetro 302,Paraje,,,"824205",Toba,"-29.012428","-60.141024","-29º 0'45""","-60º 8'28""",Mapa Educativo (GPS)
12573,"82",Santa Fe,"82133",Vera,82133A46,Kilómetro 375,Paraje,,,"824142",Cañada Ombú,"-28.375966","-59.983903","-28º22'33""","-59º59' 2""",INDEC. ACA
12574,"82",Santa Fe,"82133",Vera,82133A25,El Histórico,Paraje,,,"824149",Fortín Olmos,"-28.965418","-60.436085","-28º57'56""","-60º26'10""",Mapa Educativo (GPS)
12575,"82",Santa Fe,"82133",Vera,82133A35,Kilómetro 12,Paraje,,,"824205",Toba,"-29.245173","-60.304899","-29º14'43""","-60º18'18""",Mapa Educativo (GPS)
12576,"82",Santa Fe,"82133",Vera,82133A38,Kilómetro 38,Paraje,,,"820336",Vera,"-29.449759","-60.517977","-29º26'59""","-60º31' 5""",Mapa Educativo (GPS)
12577,"82",Santa Fe,"82133",Vera,82133A26,El ñacurutú,Paraje,,,"824184",Los Amores,"-28.066868","-60.011266","-28º 4' 1""","-60º 0'41""",Mapa Educativo (GPS)
12578,"82",Santa Fe,"82133",Vera,82133A31,Florida,Paraje,,,"824170",Intiyaco,"-28.674244","-59.987163","-28º40'27""","-59º59'14""",IGN. SIG 250
12579,"82",Santa Fe,"82133",Vera,82133A37,Kilómetro 28,Paraje,,,"824163",Golondrina,"-28.428563","-59.863843","-28º25'43""","-59º51'50""",Mapa Educativo (GPS)
12580,"82",Santa Fe,"82133",Vera,82133A33,Fortín Chilcas,Paraje,,,"824149",Fortín Olmos,"-29.119918","-60.745830","-29º 7'12""","-60º44'45""",Mapa Educativo (GPS)
12581,"82",Santa Fe,"82133",Vera,82133A27,El ñandubay,Paraje,,,"824191",Margarita,"-29.639353","-60.140249","-29º38'22""","-60º 8'25""",Mapa Educativo (GPS)
12582,"82",Santa Fe,"82133",Vera,82133A30,Espín,Paraje,,,"820336",Vera,"-29.540426","-60.222240","-29º32'26""","-60º13'20""",IGN. SIG 250
12583,"82",Santa Fe,"82133",Vera,82133A23,El Campanal,Paraje,,,"824149",Fortín Olmos,"-28.965017","-60.366992","-28º57'54""","-60º22' 1""",Mapa Educativo (GPS)
12584,"82",Santa Fe,"82133",Vera,82133A29,El Peludo,Paraje,,,"824177",La Gallareta,"-29.470519","-61.061011","-29º28'14""","-61º 3'40""",Mapa Educativo (GPS)
12585,"82",Santa Fe,"82133",Vera,82133A19,El 44,Paraje,,,"820336",Vera,"-29.437925","-60.532382","-29º26'17""","-60º31'57""",INDEC. ACA
12586,"82",Santa Fe,"82133",Vera,82133A22,El Bonete,Paraje,,,"820336",Vera,"-29.384707","-60.591131","-29º23' 5""","-60º35'28""",INDEC. ACA
12587,"82",Santa Fe,"82133",Vera,82133A15,Colonia Las Margaritas,Paraje,,,"824191",Margarita,"-29.746261","-60.182368","-29º44'47""","-60º10'57""",Mapa Educativo (GPS)
12588,"82",Santa Fe,"82133",Vera,82133A21,El Aromal,Paraje,,,"820329",Calchaquí,"-29.907048","-60.572534","-29º54'25""","-60º34'21""",Mapa Educativo (GPS)
12589,"82",Santa Fe,"82133",Vera,82133A11,Campo Zamo,Paraje,,,"820336",Vera,"-29.423821","-60.180126","-29º25'26""","-60º10'48""",Mapa Educativo (GPS)
12590,"82",Santa Fe,"82133",Vera,82133A14,Colonia Doña Mariana,Paraje,,,"820329",Calchaquí,"-29.893509","-60.418853","-29º53'37""","-60º25' 8""",Mapa Educativo (GPS)
12591,"82",Santa Fe,"82133",Vera,82133A07,Campo Pavicich,Paraje,,,"824191",Margarita,"-29.725919","-60.289130","-29º43'33""","-60º17'21""",Mapa Educativo (GPS)
12592,"82",Santa Fe,"82133",Vera,82133A13,Cerrito,Paraje,,,"820336",Vera,"-29.335029","-60.364563","-29º20' 6""","-60º21'52""",INDEC. ACA
12593,"82",Santa Fe,"82133",Vera,82133A03,Campo Dean,Paraje,,,"824198",Tartagal,"-28.805228","-59.886233","-28º48'19""","-59º53'10""",Mapa Educativo (GPS)
12594,"82",Santa Fe,"82133",Vera,82133A12,Caraguatay,Paraje,,,"820336",Vera,"-29.411073","-60.131258","-29º24'40""","-60º 7'53""",Mapa Educativo (GPS)
12595,"82",Santa Fe,"82133",Vera,"82133070",Intiyaco,Localidad simple,"1314",Intiyaco,"824170",Intiyaco,"-28.674866","-60.070701","-28º40'30""","-60º 4'15""",INDEC
12596,"82",Santa Fe,"82133",Vera,"82133140",Pueblo Santa Lucía,Localidad simple,"4180",Pueblo Santa Lucía,"820336",Vera,"-29.281917","-60.402676","-29º16'55""","-60º24'10""",INDEC
12597,"82",Santa Fe,"82133",Vera,"82133130",Pozo de los Indios,Localidad simple,"6859",Pozo de los Indios,"824156",Garabato,"-28.945133","-60.252004","-28º56'42""","-60º15' 7""",INDEC
12598,"82",Santa Fe,"82133",Vera,82133A01,Campo Bernardi,Paraje,,,"820336",Vera,"-29.300666","-60.890810","-29º18' 2""","-60º53'27""",Mapa Educativo (GPS)
12634,"82",Santa Fe,"82133",Vera,82133A60,Las Gamas,Paraje,,,"820336",Vera,"-29.394170","-60.430631","-29º23'39""","-60º25'50""",INDEC. ACA
12599,"82",Santa Fe,"82133",Vera,"82133090",La Gallareta,Localidad simple,"0726",La Gallareta,"824177",La Gallareta,"-29.586276","-60.378224","-29º35'11""","-60º22'42""",INDEC
12600,"82",Santa Fe,"82133",Vera,"82133150",Tartagal,Localidad simple,"1053",Tartagal (Est. El Tajamar),"824198",Tartagal,"-28.671054","-59.848086","-28º40'16""","-59º50'53""",INDEC
12601,"82",Santa Fe,"82133",Vera,"82133050",Garabato,Localidad simple,"1463",Garabato,"824156",Garabato,"-28.954490","-60.135077","-28º57'16""","-60º 8' 6""",INDEC
12602,"82",Santa Fe,"82133",Vera,"82133080",Kilómetro 115,Localidad simple,"6837",Kilómetro 115,"824156",Garabato,"-28.824760","-60.223405","-28º49'29""","-60º13'24""",INDEC
12603,"82",Santa Fe,"82133",Vera,"82133010",Calchaquí,Localidad simple,"0296",Calchaquí,"820329",Calchaquí,"-29.888009","-60.283116","-29º53'17""","-60º16'59""",INDEC
12604,"82",Santa Fe,"82133",Vera,82133A48,La Blanca,Paraje,,,"824184",Los Amores,"-28.111008","-59.871177","-28º 6'40""","-59º52'16""",INDEC. ACA
12605,"82",Santa Fe,"82133",Vera,"82133170",Vera,Localidad simple,"0161",Vera (Est. Gobernador Vera),"820336",Vera,"-29.459229","-60.214772","-29º27'33""","-60º12'53""",INDEC
12606,"82",Santa Fe,"82133",Vera,"82133030",Colmena,Localidad simple,"6836",Colmena,"824170",Intiyaco,"-28.762500","-60.091091","-28º45'45""","-60º 5'28""",INDEC
12607,"82",Santa Fe,"82133",Vera,"82133110",Margarita,Localidad simple,"0716",Margarita,"824191",Margarita,"-29.687650","-60.253184","-29º41'16""","-60º15'11""",INDEC
12608,"82",Santa Fe,"82133",Vera,82133A16,Colonia Los Galpones,Paraje,,,"820329",Calchaquí,"-29.983831","-60.213839","-29º59' 2""","-60º12'50""",INDEC. ACA
12609,"82",Santa Fe,"82133",Vera,82133A24,El Cristal,Paraje,,,"820329",Calchaquí,"-30.018294","-60.110879","-30º 1' 6""","-60º 6'39""",INDEC. ACA
12610,"82",Santa Fe,"82133",Vera,"82133020",Cañada Ombú,Localidad simple,"4102",Cañada Ombú,"824142",Cañada Ombú,"-28.309130","-59.983554","-28º18'33""","-59º59' 1""",INDEC
12611,"82",Santa Fe,"82133",Vera,"82133060",Golondrina,Localidad simple,"4120",Golondrina,"824163",Golondrina,"-28.556375","-60.024787","-28º33'23""","-60º 1'29""",INDEC
12612,"82",Santa Fe,"82133",Vera,82133A42,Kilómetro 282,Paraje,,,"824205",Toba,"-29.187342","-60.158565","-29º11'14""","-60º 9'31""",INDEC. ACA
12613,"82",Santa Fe,"82133",Vera,82133A52,La Josefina,Paraje,,,"824198",Tartagal,"-28.750119","-59.866220","-28º45' 0""","-59º51'58""",Mapa Educativo (GPS)
12614,"82",Santa Fe,"82133",Vera,82133A05,Campo María Rosa,Paraje,,,"824163",Golondrina,"-28.563405","-59.855457","-28º33'48""","-59º51'20""",Mapa Educativo (GPS)
12615,"82",Santa Fe,"82133",Vera,82133A06,Campo Molassi,Paraje,,,"824191",Margarita,"-29.797313","-60.139884","-29º47'50""","-60º 8'24""",Mapa Educativo (GPS)
12616,"82",Santa Fe,"82133",Vera,"82133120",Paraje 29,Localidad simple,"4179",Paraje 29,"824149",Fortín Olmos,"-29.108225","-60.239286","-29º 6'30""","-60º14'21""",INDEC
12617,"82",Santa Fe,"82133",Vera,82133A02,Campo Colnaghi,Paraje,,,"824191",Margarita,"-29.827924","-60.084554","-29º49'41""","-60º 5' 4""",Mapa Educativo (GPS)
12618,"82",Santa Fe,"82133",Vera,82133A20,El 50,Paraje,,,"820336",Vera,"-29.315306","-60.577372","-29º18'55""","-60º34'39""",INDEC. ACA
12619,"82",Santa Fe,"82133",Vera,82133A34,Guaycurú,Paraje,,,"824205",Toba,"-29.128796","-60.148309","-29º 7'44""","-60º 8'54""",Mapa Educativo (GPS)
12620,"82",Santa Fe,"82133",Vera,82133A41,Kilómetro 213,Paraje,,,"824191",Margarita,"-29.801258","-60.272099","-29º48' 5""","-60º16'20""",Mapa Educativo (GPS)
12621,"82",Santa Fe,"82133",Vera,82133A28,El Palmar,Paraje,,,"824177",La Gallareta,"-29.572817","-60.791591","-29º34'22""","-60º47'30""",Mapa Educativo (GPS)
12622,"82",Santa Fe,"82133",Vera,"82133100",Los Amores,Localidad simple,"1335",Los Amores,"824184",Los Amores,"-28.101821","-59.977964","-28º 6' 7""","-59º58'41""",INDEC
12623,"82",Santa Fe,"82133",Vera,82133A68,Olgivie,Paraje,,,"820336",Vera,"-29.358430","-60.188053","-29º21'30""","-60º11'17""",INDEC. ACA
12624,"82",Santa Fe,"82133",Vera,82133A32,Fortín Charrúa,Paraje,,,"824149",Fortín Olmos,"-29.128346","-60.934428","-29º 7'42""","-60º56' 4""",Mapa Educativo (GPS)
12625,"82",Santa Fe,"82133",Vera,82133A36,Kilómetro 13,Paraje,,,"824177",La Gallareta,"-29.673622","-60.376619","-29º40'25""","-60º22'36""",Mapa Educativo (GPS)
